"","heart_rate","steering","steeringVelocity","turningCurvature","speedInMetresPerSecond","prev_steering_vel","delta_steering_vel","danger"
"125",100,-0.00746656954288483,0.00179394555743784,0.000351222086464986,13.8638010025024,-0.0118533428758383,0.0136472884332761,FALSE
"126",100,-0.00705914897844195,0.00814491789788008,0.000418338255258277,13.9273595809937,0.00179394555743784,0.00635097234044224,FALSE
"127",100,-0.00658230809494853,0.00814491789788008,0.000443490280304104,13.9909009933472,0.00814491789788008,0,FALSE
"128",100,-0.0061623016372323,0.00897329393774271,0.000472029641969129,14.0544176101685,0.00814491789788008,0.000828376039862629,FALSE
"129",100,-0.00578502006828785,0.00753313861787319,0.000479331851238385,14.1179075241089,0.00897329393774271,-0.00144015531986952,FALSE
"130",100,-0.00525918044149876,0.00753313861787319,0.000469888269435614,14.18137550354,0.00753313861787319,0,FALSE
"131",100,-0.00437925849109888,0.0140831144526601,0.000404330436140299,14.2448167800903,0.00753313861787319,0.00654997583478691,FALSE
"132",100,-0.00305059645324945,0.0265621598809958,0.000310442555928603,14.3082332611084,0.0140831144526601,0.0124790454283357,FALSE
"133",100,-0.0016621055547148,0.0277395695447922,0.000223751238081604,14.3716306686401,0.0265621598809958,0.0011774096637964,FALSE
"134",100,-0.00068423745688051,0.0277395695447922,0.00017548403411638,14.4349994659424,0.0277395695447922,0,FALSE
"135",100,-0.000155246802023612,0.0150829590857029,0.000157961505465209,14.4983491897583,0.0277395695447922,-0.0126566104590893,FALSE
"136",100,1.23707259263028e-05,0.00334864016622305,0.000148038991028443,14.5616664886475,0.0150829590857029,-0.0117343189194799,FALSE
"137",100,5.98751939833164e-05,0.000948028755374253,0.000114203110570088,14.6249742507935,0.00334864016622305,-0.0024006114108488,FALSE
"138",100,7.27936858311296e-05,0.000948028755374253,7.86321979830973e-05,14.688250541687,0.000948028755374253,0,FALSE
"139",100,7.27936858311296e-05,0.000129451131215319,4.13548696087673e-05,14.751503944397,0.000948028755374253,-0.000818577624158934,FALSE
"140",100,7.27936858311296e-05,0,1.55228990479372e-05,14.8147277832031,0.000129451131215319,-0.000129451131215319,FALSE
"141",100,7.27936858311296e-05,0,6.2075127971184e-07,14.8779392242432,0,0,FALSE
"142",100,7.27936858311296e-05,0,-4.259665729478e-06,14.9411182403564,0,0,FALSE
"143",100,7.27936858311296e-05,0,3.12625286769119e-10,15.0042705535889,0,0,FALSE
"144",100,9.08711299416609e-05,0,-2.30025616332341e-08,15.0673990249634,0,0,FALSE
"145",100,9.08711299416609e-05,0.000180746661499143,-2.73123994531943e-08,15.1305055618286,0,0.000180746661499143,FALSE
"146",100,9.08711299416609e-05,0,9.12196207458749e-10,15.1935901641846,0.000180746661499143,-0.000180746661499143,FALSE
"147",100,9.08711299416609e-05,0,-2.93646422733218e-08,15.2566509246826,0,0,FALSE
"148",100,9.08711299416609e-05,0,-8.34458335763344e-10,15.3196802139282,0,0,FALSE
"149",100,9.08711299416609e-05,0,-9.27437593389868e-09,15.3826856613159,0,0,FALSE
"150",100,9.08711299416609e-05,0,6.5945835459047e-09,15.4456748962402,0,0,FALSE
"151",100,9.08711299416609e-05,0,8.14318656949808e-09,15.5086317062378,0,0,FALSE
"152",100,9.08711299416609e-05,0,-7.15690040564709e-09,15.571569442749,0,0,FALSE
"153",100,9.08711299416609e-05,0,6.39302788485452e-09,15.6344833374023,0,0,FALSE
"154",100,9.08711299416609e-05,0,-1.53218628895502e-08,15.6973724365234,0,0,FALSE
"155",100,9.08711299416609e-05,0,7.92417331751949e-09,15.7602338790894,0,0,FALSE
"156",100,9.08711299416609e-05,0,-2.59491894638586e-08,15.8042297363281,0,0,FALSE
"157",100,9.08711299416609e-05,0,1.30632754613558e-10,15.864538192749,0,0,FALSE
"158",100,9.08711299416609e-05,0,-2.11628634616545e-08,15.9273366928101,0,0,FALSE
"159",100,9.5530784165021e-05,4.66165329271462e-05,7.7771113993208e-09,15.9901113510132,0,4.66165329271462e-05,FALSE
"160",100,0.000144845311297104,0.000985296908766031,-1.2695523743389e-08,16.0870532989502,4.66165329271462e-05,0.000938680375838885,FALSE
"161",100,0.000255615217611194,0.00221284269355237,-2.35211263799329e-08,16.1903095245361,0.000985296908766031,0.00122754578478634,FALSE
"162",100,0.000353478593751788,0.00221284269355237,-8.99696078704437e-06,16.2694129943848,0.00221284269355237,0,FALSE
"163",100,0.000398474890971556,0.00143102428410202,-9.46562795434147e-06,16.3394222259521,0.00221284269355237,-0.00078181840945035,FALSE
"164",100,0.000398474890971556,0,-7.49079890738358e-06,16.4030265808105,0.00143102428410202,-0.00143102428410202,FALSE
"165",100,0.000398474890971556,0,-7.52970572648337e-06,16.4570064544678,0,0,FALSE
"166",100,0.000398474890971556,0,-7.52741561882431e-06,16.5081748962402,0,0,FALSE
"167",100,0.000398474890971556,0,-7.51681545807514e-06,16.5548763275146,0,0,FALSE
"168",100,0.000398474890971556,0,-7.51235074858414e-06,16.5997524261475,0,0,FALSE
"169",100,0.000398474890971556,0,-1.13551432150416e-05,16.6426486968994,0,0,FALSE
"170",100,0.000398474890971556,0,-1.13175210572081e-05,16.6843814849854,0,0,FALSE
"171",100,0.000398474890971556,0,-1.12682009785203e-05,16.725118637085,0,0,FALSE
"172",100,0.000398474890971556,0,-1.1205705050088e-05,16.7651538848877,0,0,FALSE
"173",100,0.000379038712708279,0,-1.11622357508168e-05,16.8046493530273,0,0,FALSE
"174",100,0.00028540485072881,-0.00113160966429859,1.55376813637531e-08,16.8436965942383,0,-0.00113160966429859,FALSE
"175",100,0.000109822751255706,-0.00113160966429859,-5.45927196071716e-06,16.8824234008789,-0.00113160966429859,0,FALSE
"176",100,-2.51747042057104e-05,-0.00310258497484028,-3.73568445866113e-06,16.9208698272705,-0.00113160966429859,-0.00197097531054169,FALSE
"177",100,-0.000171153675182723,-0.00291803758591413,-5.39180518899229e-06,16.9590911865234,-0.00310258497484028,0.00018454738892615,FALSE
"178",100,-0.000220903442823328,-0.00291803758591413,-7.07270237398916e-06,16.9971294403076,-0.00291803758591413,0,FALSE
"179",100,-0.000220903442823328,-0.000497770903166384,-3.68640326087188e-06,17.035005569458,-0.00291803758591413,0.00242026668274775,FALSE
"180",100,-0.000215233798371628,-0.000497770903166384,-3.65628034160181e-06,17.0727405548096,-0.000497770903166384,0,FALSE
"181",100,-0.000198432375327684,0.000224961244384758,-2.3585540187554e-09,17.1103401184082,-0.000497770903166384,0.000722732147551142,FALSE
"182",100,-0.000139707772177644,0.0011706727091223,-1.71220300160257e-08,17.147819519043,0.000224961244384758,0.000945711464737542,FALSE
"183",100,-5.98751939833164e-05,0.0011706727091223,-1.71989977815201e-08,17.1851921081543,0.0011706727091223,0,FALSE
"184",100,9.53015478444286e-06,0.0014895515050739,-2.58007553100015e-08,17.2224617004395,0.0011706727091223,0.0003188787959516,FALSE
"185",100,9.5530784165021e-05,0.0014895515050739,-2.59431214288952e-08,17.2596321105957,0.0014895515050739,0,FALSE
"186",100,0.000187409546924755,0.00178083486389369,-5.77095748965917e-09,17.2967052459717,0.0014895515050739,0.00029128335881979,FALSE
"187",100,0.000255615217611194,0.00178083486389369,-8.78637607115706e-09,17.3336219787598,0.00178083486389369,0,FALSE
"188",100,0.000303634646115825,0.00116457091644406,-1.15115224019746e-08,17.3704204559326,0.00178083486389369,-0.00061626394744963,FALSE
"189",100,0.000359829893568531,0.00116457091644406,-1.20385893751518e-05,17.4071445465088,0.00116457091644406,0,FALSE
"190",100,0.000411555665777996,0.0010786623461172,-8.58672774484148e-06,17.4438209533691,0.00116457091644406,-8.59085703268599e-05,FALSE
"191",100,0.000431357562774792,0.000395963172195479,-6.86180146658444e-06,17.4804458618164,0.0010786623461172,-0.000682699173921721,FALSE
"192",100,0.000431357562774792,0.000395963172195479,-6.82498512105667e-06,17.5170345306396,0.000395963172195479,0,FALSE
"193",100,0.000431357562774792,0,-6.77978323437856e-06,17.5535926818848,0.000395963172195479,-0.000395963172195479,FALSE
"194",100,0.000431357562774792,0,-6.77398975312826e-06,17.5901279449463,0,0,FALSE
"195",100,0.000431357562774792,0,-6.74713965054252e-06,17.626636505127,0,0,FALSE
"196",100,0.000431357562774792,0,-1.014032659441e-05,17.6631164550781,0,0,FALSE
"197",100,0.000431357562774792,0,-1.33766434373683e-05,17.6995639801025,0,0,FALSE
"198",100,0.000411555665777996,0,-1.00525166999432e-05,17.735990524292,0,0,FALSE
"199",100,0.000411555665777996,-0.00019816834537778,-1.32651184685528e-05,17.7723903656006,0,-0.00019816834537778,FALSE
"200",100,0.000411555665777996,0,-9.97669758362463e-06,17.8087596893311,-0.00019816834537778,0.00019816834537778,FALSE
"201",100,0.000411555665777996,0,-9.91103024716722e-06,17.8451080322266,0,0,FALSE
"202",100,0.000411555665777996,0,-1.31205388242961e-05,17.8814315795898,0,0,FALSE
"203",100,0.000411555665777996,0,-1.30850121422554e-05,17.9177284240723,0,0,FALSE
"204",100,0.000411555665777996,0,-1.30342432385078e-05,17.9539985656738,0,0,FALSE
"205",100,0.000411555665777996,0,-1.29705567815108e-05,17.9902458190918,0,0,FALSE
"206",100,0.000411555665777996,0,-9.71638746705139e-06,18.0264644622803,0,0,FALSE
"207",100,0.000411555665777996,0,-9.67721462075133e-06,18.0626621246338,0,0,FALSE
"208",100,0.000411555665777996,0,-1.28102710732492e-05,18.0988368988037,0,0,FALSE
"209",100,0.000379038712708279,0,-1.27693238027859e-05,18.13498878479,0,0,FALSE
"210",100,0.00028540485072881,-0.00126296293456107,2.22513807379698e-09,18.1711177825928,0,-0.00126296293456107,FALSE
"211",100,0.000192902793060057,-0.0018487503984943,-3.21419929605327e-06,18.2072162628174,-0.00126296293456107,-0.00058578746393323,FALSE
"212",100,0.000144845311297104,-0.0018487503984943,-4.66580877400702e-06,18.2432975769043,-0.0018487503984943,0,FALSE
"213",100,0.000129563282825984,-0.000632601557299495,-6.1203058976389e-06,18.2793483734131,-0.0018487503984943,0.00121614884119481,FALSE
"214",100,0.000129563282825984,-0.000632601557299495,-6.0909119383723e-06,18.3153762817383,-0.000632601557299495,0,FALSE
"215",100,0.000129563282825984,0,-3.1752274480823e-06,18.3513736724854,-0.000632601557299495,0.000632601557299495,FALSE
"216",100,0.000129563282825984,0,-7.28212379286219e-09,18.3873481750488,0,0,FALSE
"217",100,0.000129563282825984,0,-5.31252863922305e-09,18.4232997894287,0,0,FALSE
"218",100,0.000129563282825984,0,-1.25393206928948e-08,18.4592170715332,0,0,FALSE
"219",100,0.000129563282825984,0,-1.75503309662872e-08,18.4951152801514,0,0,FALSE
"220",100,0.000129563282825984,0,-2.27131735641706e-08,18.53098487854,0,0,FALSE
"221",100,0.000129563282825984,0,-2.26255494339966e-08,18.5668334960938,0,0,FALSE
"222",100,0.000129563282825984,0,-5.35252775435424e-09,18.6026515960693,0,0,FALSE
"223",100,0.000129563282825984,0,-2.63213340012669e-09,18.63844871521,0,0,FALSE
"224",100,0.000129563282825984,0,-2.01602201599371e-08,18.6742172241211,0,0,FALSE
"225",100,0.000129563282825984,0,-1.74040089007121e-08,18.7099609375,0,0,FALSE
"226",100,0.000129563282825984,0,-1.51951908833325e-08,18.7456798553467,0,0,FALSE
"227",100,0.000129563282825984,0,-4.83818707319728e-10,18.7813739776611,0,0,FALSE
"228",100,0.000129563282825984,0,-1.54177719480231e-08,18.8170394897461,0,0,FALSE
"229",100,0.000129563282825984,0,-1.77026020509174e-08,18.8526840209961,0,0,FALSE
"230",100,0.000129563282825984,0,-1.00695816129814e-08,18.888298034668,0,0,FALSE
"231",100,0.000129563282825984,0,1.11864011387297e-08,18.9238910675049,0,0,FALSE
"232",100,0.000129563282825984,0,-1.27144677009028e-08,18.9594535827637,0,0,FALSE
"233",100,0.000129563282825984,0,6.61185017847288e-09,18.9949989318848,0,0,FALSE
"234",100,0.000144845311297104,0.000305541732814163,-7.79560149766212e-09,19.0305137634277,0,0.000305541732814163,FALSE
"235",100,0.000171153675182723,0.000523018650710583,-1.01277617403639e-08,19.0660018920898,0.000305541732814163,0.00021747691789642,FALSE
"236",100,0.000273398269200698,0.000523018650710583,-1.48336996019793e-08,19.101469039917,0.000523018650710583,0,FALSE
"237",100,0.000478377914987504,0.00308170123025775,-1.70465118571883e-05,19.1369094848633,0.000523018650710583,0.00255868257954717,FALSE
"238",100,0.000713910616468638,0.00308170123025775,-2.53202488238458e-05,19.1723213195801,0.00308170123025775,0,FALSE
"239",100,0.000897776219062507,0.00419398909434676,-2.07290904654656e-05,19.2077159881592,0.00308170123025775,0.00111228786408901,FALSE
"240",100,0.0010336204431951,0.00419398909434676,-2.4762453904259e-05,19.2430782318115,0.00419398909434676,0,FALSE
"241",100,0.00109081109985709,0.00193193519953638,-3.59477671736386e-05,19.2784118652344,0.00419398909434676,-0.00226205389481038,FALSE
"242",100,0.00112380727659911,0.000658623059280217,-3.58297729690094e-05,19.3137245178223,0.00193193519953638,-0.00127331214025616,FALSE
"243",100,0.00113209162373096,0.00016560526273679,-3.87075415346771e-05,19.3490104675293,0.000658623059280217,-0.000493017796543427,FALSE
"244",100,0.00115702848415822,0.00016560526273679,-4.15840331697837e-05,19.3842678070068,0.00016560526273679,0,FALSE
"245",100,0.00119886640459299,0.00066822610097006,-4.717028059531e-05,19.4195098876953,0.00016560526273679,0.00050262083823327,FALSE
"246",100,0.00125800876412541,0.00066822610097006,-4.70112026960123e-05,19.4547100067139,0.00066822610097006,0,FALSE
"247",100,0.00125800876412541,0.000591377727687359,-5.23507515026722e-05,19.4898986816406,0.00066822610097006,-7.6848373282701e-05,FALSE
"248",100,0.00125800876412541,0,-5.21792535437271e-05,19.5250625610352,0.000591377727687359,-0.000591377727687359,FALSE
"249",100,0.00125800876412541,0,-5.20071625942364e-05,19.5601902008057,0,0,FALSE
"250",100,0.00125800876412541,0,-5.18002671014983e-05,19.5953006744385,0,0,FALSE
"251",100,0.00125800876412541,0,-5.16194086230826e-05,19.6303844451904,0,0,FALSE
"252",100,0.00125800876412541,0,-5.14356361236423e-05,19.665433883667,0,0,FALSE
"253",100,0.00125800876412541,0,-5.12749829795212e-05,19.7004661560059,0,0,FALSE
"254",100,0.00125800876412541,0,-5.10832542204298e-05,19.7354698181152,0,0,FALSE
"255",100,0.00125800876412541,0,-5.09041565237567e-05,19.7704448699951,0,0,FALSE
"256",100,0.00125800876412541,0,-5.07248914800584e-05,19.8053951263428,0,0,FALSE
"257",100,0.00125800876412541,0,-5.05463831359521e-05,19.8403263092041,0,0,FALSE
"258",100,0.00125800876412541,0,-5.03836126881652e-05,19.8752288818359,0,0,FALSE
"259",100,0.00125800876412541,0,-5.01973627251573e-05,19.9101047515869,0,0,FALSE
"260",100,0.00125800876412541,0,-5.0012517021969e-05,19.944953918457,0,0,FALSE
"261",100,0.00125800876412541,0,-4.98634835821576e-05,19.9797782897949,0,0,FALSE
"262",100,0.00125800876412541,0,-4.96811189805157e-05,20.014575958252,0,0,FALSE
"263",100,0.00125800876412541,0,-4.95135500386823e-05,20.0493450164795,0,0,FALSE
"264",100,0.00125800876412541,0,-4.93338920932729e-05,20.0840911865234,0,0,FALSE
"265",100,0.00125800876412541,0,-4.91627688461449e-05,20.1188087463379,0,0,FALSE
"266",100,0.00125800876412541,0,-5.15559513587505e-05,20.1534976959229,0,0,FALSE
"267",100,0.00125800876412541,0,-4.88377736473922e-05,20.188159942627,0,0,FALSE
"268",100,0.00125800876412541,0,-4.92271283292212e-05,20.2266616821289,0,0,FALSE
"269",100,0.00125800876412541,0,-5.07039585500024e-05,20.2793731689453,0,0,FALSE
"270",100,0.00125800876412541,0,-5.03528244735207e-05,20.318265914917,0,0,FALSE
"271",100,0.00125800876412541,0,-4.80559210700449e-05,20.3570575714111,0,0,FALSE
"272",100,0.00125800876412541,0,-4.78315087093506e-05,20.3919639587402,0,0,FALSE
"273",100,0.00125800876412541,0,-5.03229966852814e-05,20.4244613647461,0,0,FALSE
"274",100,0.00125800876412541,0,-4.77187350043096e-05,20.4557418823242,0,0,FALSE
"275",100,0.00125800876412541,0,-4.76298228022642e-05,20.4852104187012,0,0,FALSE
"276",100,0.00125800876412541,0,-4.75360611744691e-05,20.5139026641846,0,0,FALSE
"277",100,0.00125800876412541,0,-4.74445514555555e-05,20.5415992736816,0,0,FALSE
"278",100,0.00125800876412541,0,-4.73489744763356e-05,20.5685024261475,0,0,FALSE
"279",100,0.00125800876412541,0,-4.97344262839761e-05,20.5946826934814,0,0,FALSE
"280",100,0.00125800876412541,0,-4.71434432256501e-05,20.6203308105469,0,0,FALSE
"281",100,0.0012241326039657,-0.000338442099746317,-4.70477534690872e-05,20.6456031799316,0,-0.000338442099746317,FALSE
"282",100,0.00105804367922246,-0.000338442099746317,-4.69395854452159e-05,20.6705646514893,-0.000338442099746317,0,FALSE
"283",100,0.00068423745688051,-0.00540660368278623,-2.59315402217908e-05,20.6952972412109,-0.000338442099746317,-0.00506816158303991,FALSE
"284",100,0.000171153675182723,-0.00540660368278623,-1.25740689327358e-05,20.7198390960693,-0.00540660368278623,0,FALSE
"285",100,-0.00028540485072881,-0.00969249289482832,-1.75837412825786e-05,20.7442455291748,-0.00540660368278623,-0.00428588921204209,FALSE
"286",100,-0.00113209162373096,-0.00969249289482832,1.74290016730083e-05,20.7685203552246,-0.00969249289482832,0,FALSE
"287",100,-0.00212869420647621,-0.0184480957686901,5.23793860338628e-05,20.7927093505859,-0.00969249289482832,-0.00875560287386178,FALSE
"288",100,-0.00305059645324945,-0.0184301417320967,7.75501612224616e-05,20.8168087005615,-0.0184480957686901,1.7954036593399e-05,FALSE
"289",100,-0.00384341925382614,-0.0158349238336086,0.000109756321762688,20.8408298492432,-0.0184301417320967,0.0025952178984881,FALSE
"290",100,-0.00457282830029726,-0.0145769799128175,0.000129870633827522,20.8647899627686,-0.0158349238336086,0.0012579439207911,FALSE
"291",100,-0.0051883808337152,-0.012290452606976,0.000156306807184592,20.8886852264404,-0.0145769799128175,0.0022865273058415,FALSE
"292",100,-0.00559247098863125,-0.012290452606976,0.000180300165084191,20.9125270843506,-0.012290452606976,0,FALSE
"293",100,-0.00562845915555954,-0.00440561305731535,0.000199631729628891,20.9363136291504,-0.012290452606976,0.00788483954966065,FALSE
"294",100,-0.00562845915555954,-0.00440561305731535,0.000212943064980209,20.9600601196289,-0.00440561305731535,0,FALSE
"295",100,-0.00559247098863125,0.000359813740942627,0.000221393842366524,20.9837474822998,-0.00440561305731535,0.00476542679825798,FALSE
"296",100,-0.00550870643928647,0.000359813740942627,0.000227445038035512,21.0074043273926,0.000359813740942627,0,FALSE
"297",100,-0.00525918044149876,0.00333095039241016,0.000239131855778396,21.0310039520264,0.000359813740942627,0.00297113665146753,FALSE
"298",100,-0.00475675752386451,0.00333095039241016,0.000223360882955603,21.0545654296875,0.00333095039241016,0,FALSE
"299",100,-0.00403134431689978,0.0122869396582246,0.00019951986905653,21.0780906677246,0.00333095039241016,0.00895598926581444,FALSE
"300",100,-0.00239123846404254,0.0213122051209211,0.000151279440615326,21.1142253875732,0.0122869396582246,0.0090252654626965,FALSE
"301",100,-0.00201431498862803,0.00669305818155408,0.000146502105053514,21.1409111022949,0.0213122051209211,-0.014619146939367,FALSE
"302",100,-0.00150091073010117,0.0102157955989242,0.000127103165141307,21.1642761230469,0.00669305818155408,0.00352273741737012,FALSE
"303",100,-0.00132639356888831,0.0102157955989242,0.000102954159956425,21.1876010894775,0.0102157955989242,0,FALSE
"304",100,-0.00132639356888831,0.00175038015004247,9.29739835555665e-05,21.2104148864746,0.0102157955989242,-0.00846541544888173,FALSE
"305",100,-0.00132639356888831,0.00175038015004247,7.81807320890948e-05,21.2336559295654,0.00175038015004247,0,FALSE
"306",100,-0.00132639356888831,0,6.59472934785299e-05,21.2568550109863,0.00175038015004247,-0.00175038015004247,FALSE
"307",100,-0.00132639356888831,0,5.60955595574342e-05,21.2804794311523,0,0,FALSE
"308",100,-0.00132639356888831,0,4.65607299702242e-05,21.303596496582,0,0,FALSE
"309",100,-0.00132639356888831,0,4.41529191448353e-05,21.3266677856445,0,0,FALSE
"310",100,-0.00132639356888831,0,4.17553819715977e-05,21.3492450714111,0,0,FALSE
"311",100,-0.00132639356888831,0,4.1671832150314e-05,21.3722400665283,0,0,FALSE
"312",100,-0.00132639356888831,0,4.38662209489848e-05,21.3951969146729,0,0,FALSE
"313",100,-0.00132639356888831,0,4.37774069723673e-05,21.4181060791016,0,0,FALSE
"314",100,-0.00132639356888831,0,4.36819864262361e-05,21.4409809112549,0,0,FALSE
"315",100,-0.00132639356888831,0,4.35943584307097e-05,21.4638118743896,0,0,FALSE
"316",100,-0.00130065146367997,0.000513524457346648,4.34968569607008e-05,21.4870567321777,0,0.000513524457346648,FALSE
"317",100,-0.00120727496687323,0.00186528847552836,4.34147368650883e-05,21.5098094940186,0.000513524457346648,0.00135176401818171,FALSE
"318",100,-0.00102550873998553,0.00362883927300572,3.53345458279364e-05,21.5325202941895,0.00186528847552836,0.00176355079747736,FALSE
"319",100,-0.000843154324684292,0.00364407477900386,2.95120771625079e-05,21.5551891326904,0.00362883927300572,1.52355059981398e-05,FALSE
"320",100,-0.00068423745688051,0.00364407477900386,2.62663888861425e-05,21.5778255462646,0.00364407477900386,0,FALSE
"321",100,-0.000582744483835995,0.00260794232599437,2.73390778602334e-05,21.600414276123,0.00364407477900386,-0.00103613245300949,FALSE
"322",100,-0.000575641228351742,0.00014180586731527,2.95418649329804e-05,21.6229629516602,0.00260794232599437,-0.0024661364586791,FALSE
"323",100,-0.000575641228351742,0.00014180586731527,2.83557783404831e-05,21.6454734802246,0.00014180586731527,0,FALSE
"324",100,-0.000575641228351742,0,2.47975895035779e-05,21.6674957275391,0.00014180586731527,-0.00014180586731527,FALSE
"325",100,-0.000575641228351742,0,2.23633505811449e-05,21.6903743743896,0,0,FALSE
"326",100,-0.000575641228351742,0,1.78718655661214e-05,21.7123184204102,0,0,FALSE
"327",100,-0.000533449987415224,0.000422032870119438,1.7828848285717e-05,21.7351207733154,0,0.000422032870119438,FALSE
"328",100,-0.000444676959887147,0.000422032870119438,8.89857801666949e-06,21.7569847106934,0.000422032870119438,0,FALSE
"329",100,-0.00029752915725112,0.00236206757836044,3.25363362208009e-06,21.779260635376,0.000422032870119438,0.001940034708241,FALSE
"330",100,-0.000139707772177644,0.00314671406522393,6.63978789816611e-06,21.8019351959229,0.00236206757836044,0.00078464648686349,FALSE
"331",100,-1.53713172039716e-05,0.00248216232284904,6.63295895719784e-06,21.8241271972656,0.00314671406522393,-0.00066455174237489,FALSE
"332",100,0.000114686816232279,0.0025975089520216,6.61991816741647e-06,21.8462791442871,0.00248216232284904,0.00011534662917256,FALSE
"333",100,0.000309768598526716,0.0025975089520216,4.27298027716461e-06,21.8683929443359,0.0025975089520216,0,FALSE
"334",100,0.000633021292742342,0.00519291404634714,-1.08725635072915e-05,21.8904705047607,0.0025975089520216,0.00259540509432554,FALSE
"335",100,0.00113209162373096,0.00995260663330555,-3.05290341202635e-05,21.9125080108643,0.00519291404634714,0.00475969258695841,FALSE
"336",100,0.00175326678436249,0.0123816579580307,-4.77559988212306e-05,21.9344997406006,0.00995260663330555,0.00242905132472515,FALSE
"337",100,0.00236172182485461,0.0123816579580307,-6.38848869130015e-05,21.9564609527588,0.0123816579580307,0,FALSE
"338",100,0.00271122111007571,0.00959016941487789,-6.80093216942623e-05,21.9783782958984,0.0123816579580307,-0.00279148854315281,FALSE
"339",100,0.00274168862961233,0.00959016941487789,-6.57157797832042e-05,21.9998149871826,0.00959016941487789,0,FALSE
"340",100,0.00274168862961233,0.0003591786371544,-7.12982364348136e-05,22.0155467987061,0.00959016941487789,-0.00923099077772349,FALSE
"341",100,0.00274168862961233,0.0003591786371544,-7.79228575993329e-05,22.0364875793457,0.0003591786371544,0,FALSE
"342",100,0.00285406922921538,0.00114412442781031,-0.00010195848881267,22.0582580566406,0.0003591786371544,0.00078494579065591,FALSE
"343",100,0.00312375463545322,0.00538840005174279,-0.000106207167846151,22.0799999237061,0.00114412442781031,0.00424427562393248,FALSE
"344",100,0.00367934280075133,0.00538840005174279,-0.000132028770167381,22.1016960144043,0.00538840005174279,0,FALSE
"345",100,0.00447010947391391,0.0134601006284356,-0.000160794064868242,22.1233520507813,0.00538840005174279,0.00807170057669281,FALSE
"346",100,0.0052473652176559,0.015540724620223,-0.000191344661288895,22.1449718475342,0.0134601006284356,0.0020806239917874,FALSE
"347",100,0.00572468712925911,0.00953564886003733,-0.000194872904103249,22.1665439605713,0.015540724620223,-0.00600507576018567,FALSE
"348",100,0.00577294174581766,0.00953564886003733,-0.00019235051877331,22.1880855560303,0.00953564886003733,0,FALSE
"349",100,0.00577294174581766,0.000483234383864328,-0.00019650706963148,22.2095813751221,0.00953564886003733,-0.009052414476173,FALSE
"350",100,0.00577294174581766,0,-0.000205008618650027,22.2310523986816,0.000483234383864328,-0.000483234383864328,FALSE
"351",100,0.00577294174581766,0,-0.000217872046050616,22.2524719238281,0,0,FALSE
"352",100,0.00577294174581766,0,-0.000228439414058812,22.2738628387451,0,0,FALSE
"353",100,0.00577294174581766,0,-0.000236593914451078,22.2952041625977,0,0,FALSE
"354",100,0.00577294174581766,0,-0.000240362191107124,22.3165168762207,0,0,FALSE
"355",100,0.00577294174581766,0,-0.000239917993894778,22.3377876281738,0,0,FALSE
"356",100,0.00577294174581766,0,-0.000239456741837785,22.3590183258057,0,0,FALSE
"357",100,0.00577294174581766,0,-0.000236921841860749,22.380220413208,0,0,FALSE
"358",100,0.00577294174581766,0,-0.000236478706938215,22.4013786315918,0,0,FALSE
"359",100,0.00573674216866493,-0.000723143748473376,-0.000236048799706623,22.4225025177002,0,-0.000723143748473376,FALSE
"360",100,0.00572468712925911,-0.000723143748473376,-0.000235608473303728,22.44358253479,-0.000723143748473376,0,FALSE
"361",100,0.0055804867297411,-0.00156322016846389,-0.000226699790800922,22.4646301269531,-0.000723143748473376,-0.000840076419990514,FALSE
"362",100,0.00537766935303807,-0.00156322016846389,-0.000221066657104529,22.4856395721436,-0.00156322016846389,0,FALSE
"363",100,0.00515306415036321,-0.00427451962605119,-0.000209356308914721,22.5066184997559,-0.00156322016846389,-0.0027112994575873,FALSE
"364",100,0.00501235760748386,-0.00280999741517007,-0.000213248189538717,22.5275497436523,-0.00427451962605119,0.00146452221088112,FALSE
"365",100,0.00493069598451257,-0.00280999741517007,-0.000212855258723721,22.5484504699707,-0.00280999741517007,0,FALSE
"366",100,0.00493069598451257,-0.000817459775134921,-0.000210287500522099,22.5693092346191,-0.00280999741517007,0.00199253764003515,FALSE
"367",100,0.00491905538365245,-0.000817459775134921,-0.000207714489079081,22.5901355743408,-0.000817459775134921,0,FALSE
"368",100,0.00491905538365245,-0.000116367344162427,-0.00020310164836701,22.6109180450439,-0.000817459775134921,0.000701092430972494,FALSE
"369",100,0.00491905538365245,-0.000116367344162427,-0.0002006961585721,22.6316719055176,-0.000116367344162427,0,FALSE
"370",100,0.00491905538365245,0,-0.000198289271793328,22.6523838043213,-0.000116367344162427,0.000116367344162427,FALSE
"371",100,0.00491905538365245,0,-0.000197931629372761,22.673059463501,0,0,FALSE
"372",100,0.00491905538365245,0,-0.0001955401385203,22.6936950683594,0,0,FALSE
"373",100,0.00491905538365245,0,-0.00019722493016161,22.7142963409424,0,0,FALSE
"374",100,0.00491905538365245,0,-0.000194844076759182,22.7348651885986,0,0,FALSE
"375",100,0.00491905538365245,0,-0.000196522902115248,22.755392074585,0,0,FALSE
"376",100,0.00486094783991575,-0.000581471191253513,-0.000188063873792998,22.7758827209473,0,-0.000581471191253513,FALSE
"377",100,0.00474521331489086,-0.000581471191253513,-0.00019076764874626,22.7963371276855,-0.000581471191253513,0,FALSE
